0  : Infinity
788 DCCLXXXVIII : 1269035532.9949238
789 DCCLXXXIX : 1267427122.9404309
790 DCCXC : 1265822784.8101265
791 DCCXCI : 1264222503.1605563
792 DCCXCII : 1262626262.6262627
793 DCCXCIII : 1261034047.9192939
794 DCCXCIV : 1259445843.8287153
795 DCCXCV : 1257861635.2201257
796 DCCXCVI : 1256281407.0351758
797 DCCXCVII : 1254705144.2910917
798 DCCXCVIII : 1253132832.0802004
799 DCCXCIX : 1251564455.5694618
800 DCCC : 1250000000.0
801 DCCCI : 1248439450.6866417
802 DCCCII : 1246882793.0174563
803 DCCCIII : 1245330012.4533002
804 DCCCIV : 1243781094.5273633
805 DCCCV : 1242236024.8447206
806 DCCCVI : 1240694789.0818858
807 DCCCVII : 1239157372.9863694
808 DCCCVIII : 1237623762.3762376
809 DCCCIX : 1236093943.1396787
810 DCCCX : 1234567901.2345679
811 DCCCXI : 1233045622.6880395
812 DCCCXII : 1231527093.596059
813 DCCCXIII : 1230012300.1230013
814 DCCCXIV : 1228501228.5012286
815 DCCCXV : 1226993865.030675
816 DCCCXVI : 1225490196.0784314
817 DCCCXVII : 1223990208.0783353
818 DCCCXVIII : 1222493887.5305624
819 DCCCXIX : 1221001221.001221
820 DCCCXX : 1219512195.121951
821 DCCCXXI : 1218026796.589525
822 DCCCXXII : 1216545012.16545
823 DCCCXXIII : 1215066828.6755772
824 DCCCXXIV : 1213592233.0097086
825 DCCCXXV : 1212121212.121212
826 DCCCXXVI : 1210653753.0266345
827 DCCCXXVII : 1209189842.8053205
828 DCCCXXVIII : 1207729468.5990338
829 DCCCXXIX : 1206272617.6115801
830 DCCCXXX : 1204819277.1084337
831 DCCCXXXI : 1203369434.4163659
832 DCCCXXXII : 1201923076.9230769
833 DCCCXXXIII : 1200480192.0768306
834 DCCCXXXIV : 1199040767.3860912
835 DCCCXXXV : 1197604790.4191616
836 DCCCXXXVI : 1196172248.8038278
837 DCCCXXXVII : 1194743130.2270012
838 DCCCXXXVIII : 1193317422.4343677
839 DCCCXXXIX : 1191895113.2300358
840 DCCCXL : 1190476190.4761906
841 DCCCXLI : 1189060642.0927467
842 DCCCXLII : 1187648456.057007
843 DCCCXLIII : 1186239620.4033215
844 DCCCXLIV : 1184834123.2227488
845 DCCCXLV : 1183431952.6627219
846 DCCCXLVI : 1182033096.926714
847 DCCCXLVII : 1180637544.273908
848 DCCCXLVIII : 1179245283.018868
849 DCCCXLIX : 1177856301.5312133
850 DCCCL : 1176470588.235294
851 DCCCLI : 1175088131.6098707
852 DCCCLII : 1173708920.1877935
853 DCCCLIII : 1172332942.5556858
854 DCCCLIV : 1170960187.35363
855 DCCCLV : 1169590643.2748537
856 DCCCLVI : 1168224299.0654206
857 DCCCLVII : 1166861143.5239205
858 DCCCLVIII : 1165501165.5011654
859 DCCCLIX : 1164144353.8998835
860 DCCCLX : 1162790697.6744187
861 DCCCLXI : 1161440185.8304298
862 DCCCLXII : 1160092807.424594
863 DCCCLXIII : 1158748551.5643106
864 DCCCLXIV : 1157407407.4074075
865 DCCCLXV : 1156069364.1618497
866 DCCCLXVI : 1154734411.0854504
867 DCCCLXVII : 1153402537.4855824
868 DCCCLXVIII : 1152073732.718894
869 DCCCLXIX : 1150747986.191024
870 DCCCLXX : 1149425287.3563218
871 DCCCLXXI : 1148105625.717566
872 DCCCLXXII : 1146788990.8256881
873 DCCCLXXIII : 1145475372.279496
874 DCCCLXXIV : 1144164759.7254004
875 DCCCLXXV : 1142857142.857143
876 DCCCLXXVI : 1141552511.4155252
877 DCCCLXXVII : 1140250855.1881413
878 DCCCLXXVIII : 1138952164.0091116
879 DCCCLXXIX : 1137656427.7588167
880 DCCCLXXX : 1136363636.3636363
881 DCCCLXXXI : 1135073779.7956867
882 DCCCLXXXII : 1133786848.0725625
883 DCCCLXXXIII : 1132502831.2570782
884 DCCCLXXXIV : 1131221719.4570136
885 DCCCLXXXV : 1129943502.8248587
886 DCCCLXXXVI : 1128668171.557562
887 DCCCLXXXVII : 1127395715.8962796
888 DCCCLXXXVIII : 1126126126.126126
889 DCCCLXXXIX : 1124859392.575928
890 DCCCXC : 1123595505.6179776
891 DCCCXCI : 1122334455.667789
892 DCCCXCII : 1121076233.1838565
893 DCCCXCIII : 1119820828.6674132
894 DCCCXCIV : 1118568232.6621923
895 DCCCXCV : 1117318435.75419
896 DCCCXCVI : 1116071428.5714285
897 DCCCXCVII : 1114827201.7837236
898 DCCCXCVIII : 1113585746.10245
899 DCCCXCIX : 1112347052.2803113
900 CM : 1111111111.1111112
901 CMI : 1109877913.4295228
902 CMII : 1108647450.1108646
903 CMIII : 1107419712.070875
904 CMIV : 1106194690.2654867
905 CMV : 1104972375.6906078
906 CMVI : 1103752759.3818984
907 CMVII : 1102535832.4145534
908 CMVIII : 1101321585.9030838
909 CMIX : 1100110011.0011
910 CMX : 1098901098.901099
911 CMXI : 1097694840.834248
912 CMXII : 1096491228.0701754
913 CMXIII : 1095290251.9167578
914 CMXIV : 1094091903.7199125
915 CMXV : 1092896174.863388
916 CMXVI : 1091703056.768559
917 CMXVII : 1090512540.8942204
918 CMXVIII : 1089324618.7363834
919 CMXIX : 1088139281.828074
920 CMXX : 1086956521.7391305
921 CMXXI : 1085776330.0760043
922 CMXXII : 1084598698.481562
923 CMXXIII : 1083423618.6348863
924 CMXXIV : 1082251082.2510822
925 CMXXV : 1081081081.0810812
926 CMXXVI : 1079913606.911447
927 CMXXVII : 1078748651.5641856
928 CMXXVIII : 1077586206.8965516
929 CMXXIX : 1076426264.8008611
930 CMXXX : 1075268817.204301
931 CMXXXI : 1074113856.0687432
932 CMXXXII : 1072961373.3905579
933 CMXXXIII : 1071811361.2004287
934 CMXXXIV : 1070663811.5631691
935 CMXXXV : 1069518716.5775402
936 CMXXXVI : 1068376068.3760684
937 CMXXXVII : 1067235859.1248666
938 CMXXXVIII : 1066098081.0234542
939 CMXXXIX : 1064962726.3045794
940 CMXL : 1063829787.2340425
941 CMXLI : 1062699256.1105207
942 CMXLII : 1061571125.2653928
943 CMXLIII : 1060445387.0625663
944 CMXLIV : 1059322033.898305
945 CMXLV : 1058201058.2010581
946 CMXLVI : 1057082452.4312897
947 CMXLVII : 1055966209.0813094
948 CMXLVIII : 1054852320.6751055
949 CMXLIX : 1053740779.768177
950 CML : 1052631578.9473684
951 CMLI : 1051524710.8307046
952 CMLII : 1050420168.0672269
953 CMLIII : 1049317943.3368311
954 CMLIV : 1048218029.3501048
955 CMLV : 1047120418.8481675
956 CMLVI : 1046025104.6025105
957 CMLVII : 1044932079.4148381
958 CMLVIII : 1043841336.1169102
959 CMLIX : 1042752867.5703858
960 CMLX : 1041666666.6666666
961 CMLXI : 1040582726.326743
962 CMLXII : 1039501039.5010395
963 CMLXIII : 1038421599.1692628
964 CMLXIV : 1037344398.340249
965 CMLXV : 1036269430.0518135
966 CMLXVI : 1035196687.3706005
967 CMLXVII : 1034126163.3919338
968 CMLXVIII : 1033057851.2396694
969 CMLXIX : 1031991744.0660474
970 CMLXX : 1030927835.0515463
971 CMLXXI : 1029866117.4047374
972 CMLXXII : 1028806584.3621399
973 CMLXXIII : 1027749229.1880782
974 CMLXXIV : 1026694045.174538
975 CMLXXV : 1025641025.6410257
976 CMLXXVI : 1024590163.9344262
977 CMLXXVII : 1023541453.4288639
978 CMLXXVIII : 1022494887.5255624
979 CMLXXIX : 1021450459.6527069
980 CMLXXX : 1020408163.2653061
981 CMLXXXI : 1019367991.845056
982 CMLXXXII : 1018329938.9002037
983 CMLXXXIII : 1017293997.965412
984 CMLXXXIV : 1016260162.601626
985 CMLXXXV : 1015228426.3959391
986 CMLXXXVI : 1014198782.9614605
987 CMLXXXVII : 1013171225.9371834
988 CMLXXXVIII : 1012145748.9878542
989 CMLXXXIX : 1011122345.8038423
990 CMXC : 1010101010.1010101
991 CMXCI : 1009081735.6205853
992 CMXCII : 1008064516.1290323
993 CMXCIII : 1007049345.4179255
994 CMXCIV : 1006036217.303823
995 CMXCV : 1005025125.6281407
996 CMXCVI : 1004016064.2570281
997 CMXCVII : 1003009027.0812438
998 CMXCVIII : 1002004008.0160321
999 CMXCIX : 1001001001.001001
1000 M : 1000000000.0
